x,ring,p_ring,year,nest,nest_index,birdid,sex,num_start,num_end,start_time,end_time,dur_seconds,dur_mins,dur_hr,breed_stage,e_hatch_d,l_status,startdate_new,no_days
288,6234466,3,2022,K3,K3_41,K3_bird1,Female,1658718600,1658738100,25/07/2022 05:10,25/07/2022 10:35,19500,325,5.416666667,brood,17/07/2022,L,25/07/2022,54
289,6234466,3,2022,K3,K3_21,K3_bird1,Female,1658284800,1658292300,20/07/2022 04:40,20/07/2022 06:45,7500,125,2.083333333,brood,17/07/2022,L,20/07/2022,49
290,6234466,3,2022,K3,K3_39,K3_bird1,Female,1658699100,1658705400,24/07/2022 23:45,25/07/2022 01:30,6300,105,1.75,brood,17/07/2022,L,24/07/2022,53
291,6234466,3,2022,K3,K3_15,K3_bird1,Female,1658182500,1658189100,19/07/2022 00:15,19/07/2022 02:05,6600,110,1.833333333,brood,17/07/2022,L,19/07/2022,48
292,6234466,3,2022,K3,K3_33,K3_bird1,Female,1658572200,1658583000,23/07/2022 12:30,23/07/2022 15:30,10800,180,3,brood,17/07/2022,L,23/07/2022,52
293,6234466,3,2022,K3,K3_31,K3_bird1,Female,1658551200,1658564400,23/07/2022 06:40,23/07/2022 10:20,13200,220,3.666666667,brood,17/07/2022,L,23/07/2022,52
294,6234466,3,2022,K3,K3_29,K3_bird1,Female,1658535900,1658545200,23/07/2022 02:25,23/07/2022 05:00,9300,155,2.583333333,brood,17/07/2022,L,23/07/2022,52
295,6255202,4,2022,K5,K5_39,K5_bird1,Male,1658550300,1658566200,23/07/2022 06:25,23/07/2022 10:50,15900,265,4.416666667,brood,14/07/2022,L,23/07/2022,52
296,6255202,4,2022,K5,K5_41,K5_bird1,Male,1658583600,1658600400,23/07/2022 15:40,23/07/2022 20:20,16800,280,4.666666667,brood,14/07/2022,L,23/07/2022,52
297,6255202,4,2022,K5,K5_35,K5_bird1,Male,1658476200,1658485200,22/07/2022 09:50,22/07/2022 12:20,9000,150,2.5,brood,14/07/2022,L,22/07/2022,51
298,6255202,4,2022,K5,K5_3,K5_bird1,Male,1657811100,1657818300,14/07/2022 17:05,14/07/2022 19:05,7200,120,2,brood,14/07/2022,L,14/07/2022,43
299,6255202,4,2022,K5,K5_11,K5_bird1,Male,1657929000,1657939800,16/07/2022 01:50,16/07/2022 04:50,10800,180,3,brood,14/07/2022,L,16/07/2022,45
300,6255202,4,2022,K5,K5_29,K5_bird1,Male,1658290500,1658295900,20/07/2022 01:55,20/07/2022 07:45,5400,90,1.5,brood,14/07/2022,L,20/07/2022,49
301,6255202,4,2022,K5,K5_13,K5_bird1,Male,1657951200,1657971900,16/07/2022 08:00,16/07/2022 13:45,20700,345,5.75,brood,14/07/2022,L,16/07/2022,45
302,6255202,4,2022,K5,K5_27,K5_bird1,Male,1658242800,1658253300,19/07/2022 17:00,19/07/2022 19:55,10500,175,2.916666667,brood,14/07/2022,L,19/07/2022,48
303,6255202,4,2022,K5,K5_1,K5_bird1,Male,1657773000,1657798200,14/07/2022 06:05,14/07/2022 13:30,25200,420,7,brood,14/07/2022,L,14/07/2022,43
304,6255202,4,2022,K5,K5_31,K5_bird1,Male,1658316300,1658379600,20/07/2022 13:25,21/07/2022 07:00,63300,1055,17.58333333,brood,14/07/2022,L,20/07/2022,49
305,6255202,4,2022,K5,K5_25,K5_bird1,Male,1658200800,1658209500,19/07/2022 05:05,19/07/2022 07:45,8700,145,2.416666667,brood,14/07/2022,L,19/07/2022,48
306,6255202,4,2022,K5,K5_19,K5_bird1,Male,1658084700,1658100300,17/07/2022 21:05,18/07/2022 01:25,15600,260,4.333333333,brood,14/07/2022,L,17/07/2022,46
307,6255202,4,2022,K5,K5_33,K5_bird1,Male,1658449500,1658459100,22/07/2022 01:30,22/07/2022 05:05,9600,160,2.666666667,brood,14/07/2022,L,22/07/2022,51
308,6255202,4,2022,K5,K5_23,K5_bird1,Male,1658131800,1658193900,18/07/2022 10:10,19/07/2022 03:25,62100,1035,17.25,brood,14/07/2022,L,18/07/2022,47
309,6255202,4,2022,K5,K5_43,K5_bird1,Male,1658625600,1658645100,24/07/2022 03:20,24/07/2022 08:45,19500,325,5.416666667,brood,14/07/2022,L,24/07/2022,53
310,6234518,5,2022,llb1,llb1_29,llb1_bird1,Female,1658661300,1658683500,24/07/2022 10:35,24/07/2022 19:25,22200,370,6.166666667,brood,16/07/2022,L,24/07/2022,53
311,6234518,5,2022,llb1,llb1_11,llb1_bird1,Female,1658177400,1658199300,18/07/2022 22:50,19/07/2022 04:55,21900,365,6.083333333,brood,16/07/2022,L,18/07/2022,47
312,6234518,5,2022,llb1,llb1_9,llb1_bird1,Female,1658159700,1658164200,18/07/2022 11:35,18/07/2022 19:10,4500,75,1.25,brood,16/07/2022,L,18/07/2022,47
313,6234518,5,2022,llb1,llb1_5,llb1_bird1,Female,1658034300,1658053200,17/07/2022 01:40,17/07/2022 12:20,18900,315,5.25,brood,16/07/2022,L,17/07/2022,46
314,6234518,5,2022,llb1,llb1_7,llb1_bird1,Female,1658082300,1658100600,17/07/2022 20:25,18/07/2022 01:30,18300,305,5.083333333,brood,16/07/2022,L,17/07/2022,46
315,6234518,5,2022,llb1,llb1_25,llb1_bird1,Female,1658564400,1658616000,23/07/2022 10:20,24/07/2022 00:40,51600,860,14.33333333,brood,16/07/2022,L,23/07/2022,52
316,6234518,5,2022,llb1,llb1_13,llb1_bird1,Female,1658238300,1658260500,19/07/2022 15:45,19/07/2022 21:55,22200,370,6.166666667,brood,16/07/2022,L,19/07/2022,48
317,6234518,5,2022,llb1,llb1_27,llb1_bird1,Female,1658626800,1658644500,24/07/2022 03:40,24/07/2022 08:35,17700,295,4.916666667,brood,16/07/2022,L,24/07/2022,53
318,6234518,5,2022,llb1,llb1_23,llb1_bird1,Female,1658538300,1658553000,23/07/2022 03:05,23/07/2022 07:10,14700,245,4.083333333,brood,16/07/2022,L,23/07/2022,52
319,6234518,5,2022,llb1,llb1_1,llb1_bird1,Female,1657929000,1657944000,16/07/2022 01:05,16/07/2022 06:00,15000,250,4.166666667,brood,16/07/2022,L,16/07/2022,45
320,6234518,5,2022,llb1,llb1_31,llb1_bird1,Female,1658705100,1658738400,25/07/2022 01:25,25/07/2022 10:40,33300,555,9.25,brood,16/07/2022,L,25/07/2022,54
321,6234518,5,2022,llb1,llb1_15,llb1_bird1,Female,1658271600,1658292900,20/07/2022 01:00,20/07/2022 06:55,21300,355,5.916666667,brood,16/07/2022,L,20/07/2022,49
322,6234518,5,2022,llb1,llb1_19,llb1_bird1,Female,1658381700,1658409000,21/07/2022 07:35,21/07/2022 15:10,27300,455,7.583333333,brood,16/07/2022,L,21/07/2022,50
323,6234518,5,2022,llb1,llb1_17,llb1_bird1,Female,1658346600,1658367000,20/07/2022 21:50,21/07/2022 03:30,20400,340,5.666666667,brood,16/07/2022,L,20/07/2022,49
324,6234518,5,2022,llb1,llb1_21,llb1_bird1,Female,1658469300,1658533800,22/07/2022 07:55,23/07/2022 01:50,64500,1075,17.91666667,brood,16/07/2022,L,22/07/2022,51
325,2,6207505,2022,F5,F5_9,F5_GaporTrip,Female,1657750500,1657772100,14/07/2022 00:15,14/07/2022 06:15,21600,360,6,brood,12/07/2022,P,14/07/2022,43
326,2,6207505,2022,F5,F5_3,F5_GaporTrip,Female,1657671300,1657679700,13/07/2022 02:15,13/07/2022 04:35,8400,140,2.333333333,brood,12/07/2022,P,13/07/2022,42
327,2,6207505,2022,F5,F5_23,F5_GaporTrip,Female,1657923900,1657987800,16/07/2022 00:25,16/07/2022 18:10,63900,1065,17.75,brood,12/07/2022,P,16/07/2022,45
328,2,6207505,2022,F5,F5_47,F5_GaporTrip,Female,1658738700,1658807700,25/07/2022 10:45,26/07/2022 05:55,69000,1150,19.16666667,brood,12/07/2022,P,25/07/2022,54
329,2,6207505,2022,F5,F5_15,F5_GaporTrip,Female,1657836600,1657851300,15/07/2022 00:10,15/07/2022 04:15,14700,245,4.083333333,brood,12/07/2022,P,15/07/2022,44
330,2,6207505,2022,F5,F5_1,F5_GaporTrip,Female,1657655100,1657660800,12/07/2022 21:45,12/07/2022 23:20,5700,95,1.583333333,brood,12/07/2022,P,12/07/2022,41
331,2,6207505,2022,F5,F5_7,F5_GaporTrip,Female,1657719300,1657736100,13/07/2022 15:35,13/07/2022 20:15,16800,280,4.666666667,brood,12/07/2022,P,13/07/2022,42
332,2,6207505,2022,F5,F5_11,F5_GaporTrip,Female,1657786500,1657793100,14/07/2022 10:15,14/07/2022 12:05,6600,110,1.833333333,brood,12/07/2022,P,14/07/2022,43
333,2,6207505,2022,F5,F5_25,F5_GaporTrip,Female,1658033700,1658047200,17/07/2022 06:55,17/07/2022 10:40,13500,225,3.75,brood,12/07/2022,P,17/07/2022,46
334,2,6207505,2022,F5,F5_5,F5_GaporTrip,Female,1657693800,1657705800,13/07/2022 08:30,13/07/2022 11:50,12000,200,3.333333333,brood,12/07/2022,P,13/07/2022,42
335,2,6207505,2022,F5,F5_37,F5_GaporTrip,Female,1658327700,1658420100,20/07/2022 16:35,21/07/2022 18:15,92400,1540,25.66666667,brood,12/07/2022,P,20/07/2022,49
336,2,6207505,2022,F5,F5_13,F5_GaporTrip,Female,1657812600,1657828500,14/07/2022 17:30,14/07/2022 21:55,15900,265,4.416666667,brood,12/07/2022,P,14/07/2022,43
337,2,6207505,2022,F5,F5_19,F5_GaporTrip,Female,1657893900,1657897800,15/07/2022 16:05,15/07/2022 22:45,3900,320,5.333333333,brood,12/07/2022,P,15/07/2022,44
338,2,6207505,2022,F5,F5_41,F5_GaporTrip,Female,1658512200,1658561400,22/07/2022 19:50,23/07/2022 09:30,49200,820,13.66666667,brood,12/07/2022,P,22/07/2022,51
339,2,6207505,2022,F5,F5_31,F5_GaporTrip,Female,1658164500,1658214900,18/07/2022 19:15,19/07/2022 09:15,50400,840,14,brood,12/07/2022,P,18/07/2022,47
340,2,6207505,2022,F5,F5_33,F5_GaporTrip,Female,1658251500,1658298300,19/07/2022 19:25,20/07/2022 08:25,46800,780,13,brood,12/07/2022,P,19/07/2022,48
341,2,6207505,2022,F5,F5_49,F5_GaporTrip,Female,1658820000,1658824500,26/07/2022 09:20,26/07/2022 10:35,4500,75,1.25,brood,12/07/2022,P,26/07/2022,55
342,2,6207505,2022,F5,F5_16,F5_bird1,Female,1657851300,1657866000,15/07/2022 04:15,15/07/2022 08:20,14700,245,4.083333333,brood,12/07/2022,L,15/07/2022,44
343,2,6207505,2022,F5,F5_39,F5_GaporTrip,Female,1658453400,1658465100,22/07/2022 03:30,22/07/2022 06:45,11700,195,3.25,brood,12/07/2022,P,22/07/2022,51
344,2,6207505,2022,F5,F5_35,F5_GaporTrip,Female,1658308200,1658316600,20/07/2022 11:10,20/07/2022 13:30,8400,140,2.333333333,brood,12/07/2022,P,20/07/2022,49
345,6207512,6207507,2022,D4,D4_10,D4_bird2,Female,1658701350,1658761950,25/07/2022 00:22,25/07/2022 17:12,60600,1010,16.83333333,brood,16/07/2022,L,25/07/2022,54
346,6207512,6207507,2022,D4,D4_2,D4_bird2,Female,1658191050,1658204550,19/07/2022 02:37,19/07/2022 06:22,13500,225,3.75,brood,16/07/2022,L,19/07/2022,48
347,6207512,6207507,2022,D4,D4_6,D4_bird2,Female,1658639550,1658644950,24/07/2022 07:12,24/07/2022 08:42,5400,90,1.5,brood,16/07/2022,L,24/07/2022,53
348,6207507,6207512,2022,D4,D4_1,D4_bird1,Male,1657938900,1657975350,16/07/2022 04:35,16/07/2022 14:42,36450,607.5,10.125,brood,16/07/2022,L,16/07/2022,45
349,6207507,6207512,2022,D4,D4_9,D4_bird1,Male,1658685750,1658701350,24/07/2022 20:02,25/07/2022 00:22,15600,260,4.333333333,brood,16/07/2022,L,24/07/2022,53
350,6207507,6207512,2022,D4,D4_3,D4_bird1,Male,1658274000,1658312400,20/07/2022 01:40,20/07/2022 12:20,38400,640,10.66666667,brood,16/07/2022,L,20/07/2022,49
351,6207507,6207512,2022,D4,D4_7,D4_bird1,Male,1658644950,1658670450,24/07/2022 08:42,24/07/2022 15:47,25500,425,7.083333333,brood,16/07/2022,L,24/07/2022,53
352,6207507,6207512,2022,D4,D4_5,D4_bird1,Male,1658609850,1658639550,23/07/2022 22:57,24/07/2022 07:12,29700,495,8.25,brood,16/07/2022,L,23/07/2022,52
353,6207507,6207512,2022,D4,D4_11,D4_bird1,Male,1658761950,1658797050,25/07/2022 17:12,26/07/2022 02:57,35100,585,9.75,brood,16/07/2022,L,25/07/2022,54
354,6207540,6207518,2021,C6,C6_1,C6_bird1,Female,1625361900,1625383800,04/07/2021 03:25,04/07/2021 09:30,21900,365,6.083333333,brood,04/07/2021,L,04/07/2021,33
355,6207540,6207518,2021,C6,C6_6,C6_bird1,Female,1625496000,1625504700,05/07/2021 16:40,05/07/2021 19:05,8700,145,2.416666667,brood,04/07/2021,L,05/07/2021,34
356,6207540,6207518,2021,C6,C6_62,C6_bird1,Female,1626481200,1626489150,17/07/2021 02:20,17/07/2021 04:32,7950,132.5,2.208333333,brood,04/07/2021,L,17/07/2021,46
357,6207540,6207518,2021,C6,C6_68,C6_bird1,Female,1626652800,1626665850,19/07/2021 02:00,19/07/2021 05:37,13050,217.5,3.625,brood,04/07/2021,L,19/07/2021,48
358,6207540,6207518,2021,C6,C6_12,C6_bird1,Female,1625581050,1625594250,06/07/2021 16:17,06/07/2021 19:57,13200,220,3.666666667,brood,04/07/2021,L,06/07/2021,35
359,6207540,6207518,2021,C6,C6_30,C6_bird1,Female,1625802900,1625811450,09/07/2021 05:55,09/07/2021 08:17,8550,142.5,2.375,brood,04/07/2021,L,09/07/2021,38
360,6207540,6207518,2021,C6,C6_65,C6_bird1,Female,1626533250,1626551400,17/07/2021 16:47,17/07/2021 21:50,18150,302.5,5.041666667,brood,04/07/2021,L,17/07/2021,46
361,6207540,6207518,2021,C6,C6_86,C6_bird1,Female,1627070250,1627084950,23/07/2021 21:57,24/07/2021 02:02,14700,245,4.083333333,brood,04/07/2021,L,23/07/2021,52
362,6207540,6207518,2021,C6,C6_23,C6_bird1,Female,1625712750,1625726100,08/07/2021 04:52,08/07/2021 08:35,13350,222.5,3.708333333,brood,04/07/2021,L,08/07/2021,37
363,6207540,6207518,2021,C6,C6_32,C6_bird1,Female,1625825700,1625834700,09/07/2021 12:15,09/07/2021 14:45,9000,150,2.5,brood,04/07/2021,L,09/07/2021,38
364,6207540,6207518,2021,C6,C6_15,C6_bird1,Female,1625623200,1625632650,07/07/2021 04:00,07/07/2021 06:37,9450,157.5,2.625,brood,04/07/2021,L,07/07/2021,36
365,6207540,6207518,2021,C6,C6_42,C6_bird1,Female,1626136650,1626146550,13/07/2021 02:37,13/07/2021 05:22,9900,165,2.75,brood,04/07/2021,L,13/07/2021,42
366,6207540,6207518,2021,C6,C6_66,C6_bird1,Female,1626599250,1626606000,18/07/2021 11:07,18/07/2021 13:00,6750,112.5,1.875,brood,04/07/2021,L,18/07/2021,47
367,6207540,6207518,2021,C6,C6_84,C6_bird1,Female,1627025400,1627042200,23/07/2021 09:30,23/07/2021 14:10,16800,280,4.666666667,brood,04/07/2021,L,23/07/2021,52
368,6207540,6207518,2021,C6,C6_17,C6_bird1,Female,1625650050,1625662950,07/07/2021 11:27,07/07/2021 15:02,12900,215,3.583333333,brood,04/07/2021,L,07/07/2021,36
369,6207540,6207518,2021,C6,C6_39,C6_bird1,Female,1625926650,1625935500,10/07/2021 16:17,10/07/2021 18:45,8850,147.5,2.458333333,brood,04/07/2021,L,10/07/2021,39
370,6207540,6207518,2021,C6,C6_75,C6_bird1,Female,1626798150,1626807600,20/07/2021 18:22,20/07/2021 21:00,9450,157.5,2.625,brood,04/07/2021,L,20/07/2021,49
371,6207540,6207518,2021,C6,C6_82,C6_bird1,Female,1626985200,1627009950,22/07/2021 22:20,23/07/2021 05:12,24750,412.5,6.875,brood,04/07/2021,L,22/07/2021,51
372,6207540,6207518,2021,C6,C6_54,C6_bird1,Female,1626372300,1626384600,15/07/2021 20:05,15/07/2021 23:30,12300,205,3.416666667,brood,04/07/2021,L,15/07/2021,44
373,6207540,6207518,2021,C6,C6_50,C6_bird1,Female,1626264000,1626276150,14/07/2021 14:00,14/07/2021 17:22,12150,202.5,3.375,brood,04/07/2021,L,14/07/2021,43
374,6207540,6207518,2021,C6,C6_19,C6_bird1,Female,1625674350,1625684400,07/07/2021 18:12,07/07/2021 21:00,10050,167.5,2.791666667,brood,04/07/2021,L,07/07/2021,36
375,6207540,6207518,2021,C6,C6_44,C6_bird1,Female,1626170250,1626186600,13/07/2021 11:57,13/07/2021 16:30,16350,272.5,4.541666667,brood,04/07/2021,L,13/07/2021,42
376,6207540,6207518,2021,C6,C6_73,C6_bird1,Female,1626771450,1626787650,20/07/2021 10:57,20/07/2021 15:27,16200,270,4.5,brood,04/07/2021,L,20/07/2021,49
377,6207540,6207518,2021,C6,C6_46,C6_bird1,Female,1626196650,1626209250,13/07/2021 19:17,13/07/2021 22:47,12600,210,3.5,brood,04/07/2021,L,13/07/2021,42
378,6207540,6207518,2021,C6,C6_40,C6_bird1,Female,1625962650,1625976000,11/07/2021 02:17,11/07/2021 06:00,13350,222.5,3.708333333,brood,04/07/2021,L,11/07/2021,40
379,6207540,6207518,2021,C6,C6_8,C6_bird1,Female,1625516250,1625525100,05/07/2021 22:17,06/07/2021 00:45,8850,147.5,2.458333333,brood,04/07/2021,L,05/07/2021,34
380,6207540,6207518,2021,C6,C6_80,C6_bird1,Female,1626954900,1626968850,22/07/2021 13:55,22/07/2021 17:47,13950,232.5,3.875,brood,04/07/2021,L,22/07/2021,51
381,6207540,6207518,2021,C6,C6_52,C6_bird1,Female,1626289350,1626299550,14/07/2021 21:02,14/07/2021 23:52,10200,170,2.833333333,brood,04/07/2021,L,14/07/2021,43
382,6207540,6207518,2021,C6,C6_35,C6_bird1,Female,1625896050,1625907150,10/07/2021 07:47,10/07/2021 10:52,11100,185,3.083333333,brood,04/07/2021,L,10/07/2021,39
383,6207540,6207518,2021,C6,C6_56,C6_bird1,Female,1626416250,1626428550,16/07/2021 08:17,16/07/2021 11:42,12300,205,3.416666667,brood,04/07/2021,L,16/07/2021,45
384,6207540,6207518,2021,C6,C6_13,C6_bird1,Female,1625600700,1625614050,06/07/2021 21:45,07/07/2021 01:27,13350,222.5,3.708333333,brood,04/07/2021,L,06/07/2021,35
385,6207540,6207518,2021,C6,C6_10,C6_bird1,Female,1625558400,1625566800,06/07/2021 10:00,06/07/2021 12:20,8400,140,2.333333333,brood,04/07/2021,L,06/07/2021,35
386,6207540,6207518,2021,C6,C6_21,C6_bird1,Female,1625692350,1625701500,07/07/2021 23:12,08/07/2021 01:45,9150,152.5,2.541666667,brood,04/07/2021,L,07/07/2021,36
387,6207540,6207518,2021,C6,C6_77,C6_bird1,Female,1626880950,1626899400,21/07/2021 17:22,21/07/2021 22:30,18450,307.5,5.125,brood,04/07/2021,L,21/07/2021,50
388,6207540,6207518,2021,C6,C6_63,C6_bird1,Female,1626516600,1626526650,17/07/2021 12:10,17/07/2021 14:57,10050,167.5,2.791666667,brood,04/07/2021,L,17/07/2021,46
389,6207540,6207518,2021,C6,C6_4,C6_bird1,Female,1625470050,1625479350,05/07/2021 09:27,05/07/2021 12:02,9300,155,2.583333333,brood,04/07/2021,L,05/07/2021,34
390,6207540,6207518,2021,C6,C6_60,C6_bird1,Female,1626469050,1626475950,16/07/2021 22:57,17/07/2021 00:52,6900,115,1.916666667,brood,04/07/2021,L,16/07/2021,45
391,6207540,6207518,2021,C6,C6_58,C6_bird1,Female,1626446550,1626458100,16/07/2021 16:42,16/07/2021 19:55,11550,192.5,3.208333333,brood,04/07/2021,L,16/07/2021,45
392,6207540,6207518,2021,C6,C6_48,C6_bird1,Female,1626243600,1626254700,14/07/2021 08:20,14/07/2021 11:25,11100,185,3.083333333,brood,04/07/2021,L,14/07/2021,43
393,6207540,6207518,2021,C6,C6_33,C6_bird1,Female,1625866350,1625878950,09/07/2021 23:32,10/07/2021 03:02,12600,210,3.5,brood,04/07/2021,L,09/07/2021,38
394,6207540,6207518,2021,C6,C6_72,C6_bird1,Female,1626722550,1626736650,19/07/2021 21:22,20/07/2021 01:17,14100,235,3.916666667,brood,04/07/2021,L,19/07/2021,48
395,6207540,6207518,2021,C6,C6_25,C6_bird1,Female,1625734800,1625739750,08/07/2021 11:00,08/07/2021 12:22,4950,82.5,1.375,brood,04/07/2021,L,08/07/2021,37
396,6207540,6207518,2021,C6,C6_37,C6_bird1,Female,1625914800,1625920950,10/07/2021 13:00,10/07/2021 14:42,6150,102.5,1.708333333,brood,04/07/2021,L,10/07/2021,39
397,6207540,6207518,2021,C6,C6_78,C6_bird1,Female,1626910200,1626927450,22/07/2021 01:30,22/07/2021 06:17,17250,287.5,4.791666667,brood,04/07/2021,L,22/07/2021,51
398,6207540,6207518,2021,C6,C6_70,C6_bird1,Female,1626696150,1626707250,19/07/2021 14:02,19/07/2021 17:07,11100,185,3.083333333,brood,04/07/2021,L,19/07/2021,48
399,6207540,6207518,2021,C6,C6_28,C6_bird1,Female,1625780250,1625792700,08/07/2021 23:37,09/07/2021 03:05,12450,207.5,3.458333333,brood,04/07/2021,L,08/07/2021,37
400,6207540,6207518,2021,C6,C6_2,C6_bird1,Female,1625410950,1625445150,04/07/2021 17:02,05/07/2021 02:32,34200,570,9.5,brood,04/07/2021,L,04/07/2021,33
401,6234591,6207519,2022,C3,C3_11,C3_bird1,Female,1657846950,1657869600,15/07/2022 03:02,15/07/2022 09:20,22650,377.5,6.291666667,brood,11/07/2022,L,15/07/2022,44
402,6234591,6207519,2022,C3,C3_5,C3_bird1,Female,1657759200,1657768350,14/07/2022 02:40,14/07/2022 05:12,9150,152.5,2.541666667,brood,11/07/2022,L,14/07/2022,43
403,6234591,6207519,2022,C3,C3_7,C3_bird1,Female,1657801050,1657808250,14/07/2022 14:17,14/07/2022 16:17,7200,120,2,brood,11/07/2022,L,14/07/2022,43
404,6234591,6207519,2022,C3,C3_13,C3_bird1,Female,1657992600,1658007750,16/07/2022 19:30,16/07/2022 23:42,15150,252.5,4.208333333,brood,11/07/2022,L,16/07/2022,45
405,6234591,6207519,2022,C3,C3_1,C3_bird1,Female,1657675650,1657695150,13/07/2022 03:27,13/07/2022 08:52,19500,325,5.416666667,brood,11/07/2022,L,13/07/2022,42
406,6234591,6207519,2022,C3,C3_3,C3_bird1,Female,1657706550,1657740750,13/07/2022 12:02,13/07/2022 21:32,34200,570,9.5,brood,11/07/2022,L,13/07/2022,42
407,6234591,6207519,2022,C3,C3_9,C3_bird1,Female,1657821300,1657837950,14/07/2022 19:55,15/07/2022 00:32,16650,277.5,4.625,brood,11/07/2022,L,14/07/2022,43
408,6234591,6207519,2022,C3,C3_15,C3_bird1,Female,1658025300,1658048850,17/07/2022 04:35,17/07/2022 11:07,23550,392.5,6.541666667,brood,11/07/2022,L,17/07/2022,46
409,6207541,6207525,2021,B2,B2_22,B2_bird2,Male,1626558300,1626568200,17/07/2021 23:45,18/07/2021 02:30,9900,165,2.75,brood,10/07/2021,L,17/07/2021,46
410,6207541,6207525,2021,B2,B2_39,B2_bird2,Male,1627045650,1627054200,23/07/2021 15:07,23/07/2021 17:30,8550,142.5,2.375,brood,10/07/2021,L,23/07/2021,52
411,6207541,6207525,2021,B2,B2_4,B2_bird2,Male,1625954850,1625969400,11/07/2021 00:07,11/07/2021 04:10,14550,242.5,4.041666667,brood,10/07/2021,L,11/07/2021,40
412,6207541,6207525,2021,B2,B2_36,B2_bird2,Male,1626925650,1626939600,22/07/2021 05:47,22/07/2021 09:40,13950,232.5,3.875,brood,10/07/2021,L,22/07/2021,51
413,6207541,6207525,2021,B2,B2_8,B2_bird2,Male,1626105150,1626136650,12/07/2021 17:52,13/07/2021 02:37,31500,525,8.75,brood,10/07/2021,L,12/07/2021,41
414,6207541,6207525,2021,B2,B2_9,B2_bird2,Male,1626195750,1626212400,13/07/2021 19:02,13/07/2021 23:40,16650,277.5,4.625,brood,10/07/2021,L,13/07/2021,42
415,6207541,6207525,2021,B2,B2_32,B2_bird2,Male,1626783750,1626805350,20/07/2021 14:22,20/07/2021 20:22,21600,360,6,brood,10/07/2021,L,20/07/2021,49
416,6207541,6207525,2021,B2,B2_20,B2_bird2,Male,1626523500,1626541200,17/07/2021 14:05,17/07/2021 19:00,17700,295,4.916666667,brood,10/07/2021,L,17/07/2021,46
417,6207541,6207525,2021,B2,B2_2,B2_bird2,Male,1625932650,1625943300,10/07/2021 17:57,10/07/2021 20:55,10650,177.5,2.958333333,brood,10/07/2021,L,10/07/2021,39
418,6207541,6207525,2021,B2,B2_18,B2_bird2,Male,1626495000,1626505800,17/07/2021 06:10,17/07/2021 09:10,10800,180,3,brood,10/07/2021,L,17/07/2021,46
419,6207541,6207525,2021,B2,B2_25,B2_bird2,Male,1626607650,1626630750,18/07/2021 13:27,18/07/2021 19:52,23100,385,6.416666667,brood,10/07/2021,L,18/07/2021,47
420,6207541,6207525,2021,B2,B2_13,B2_bird2,Male,1626321600,1626347700,15/07/2021 06:00,15/07/2021 13:15,26100,435,7.25,brood,10/07/2021,L,15/07/2021,44
421,6207541,6207525,2021,B2,B2_27,B2_bird2,Male,1626637650,1626662100,18/07/2021 21:47,19/07/2021 04:35,24450,407.5,6.791666667,brood,10/07/2021,L,18/07/2021,47
422,6207541,6207525,2021,B2,B2_15,B2_bird2,Male,1626408600,1626420450,16/07/2021 06:10,16/07/2021 09:27,11850,197.5,3.291666667,brood,10/07/2021,L,16/07/2021,45
423,6207541,6207525,2021,B2,B2_29,B2_bird2,Male,1626675900,1626681450,19/07/2021 08:25,19/07/2021 09:57,5550,92.5,1.541666667,brood,10/07/2021,L,19/07/2021,48
424,6207541,6207525,2021,B2,B2_6,B2_bird2,Male,1626081450,1626092250,12/07/2021 11:17,12/07/2021 14:17,10800,180,3,brood,10/07/2021,L,12/07/2021,41
425,6207541,6207525,2021,B2,B2_11,B2_bird2,Male,1626268650,1626280200,14/07/2021 15:17,14/07/2021 18:30,11550,192.5,3.208333333,brood,10/07/2021,L,14/07/2021,43
426,6207518,6207540,2021,C6,C6_24,C6_bird2,Male,1625726100,1625734800,08/07/2021 08:35,08/07/2021 11:00,8700,145,2.416666667,brood,04/07/2021,L,08/07/2021,37
427,6207518,6207540,2021,C6,C6_9,C6_bird2,Male,1625539950,1625558400,06/07/2021 04:52,06/07/2021 10:00,18450,307.5,5.125,brood,04/07/2021,L,06/07/2021,35
428,6207518,6207540,2021,C6,C6_64,C6_bird2,Male,1626526650,1626533250,17/07/2021 14:57,17/07/2021 16:47,6600,110,1.833333333,brood,04/07/2021,L,17/07/2021,46
429,6207518,6207540,2021,C6,C6_26,C6_bird2,Male,1625739750,1625744250,08/07/2021 12:22,08/07/2021 13:37,4500,75,1.25,brood,04/07/2021,L,08/07/2021,37
430,6207518,6207540,2021,C6,C6_79,C6_bird2,Male,1626927450,1626954900,22/07/2021 06:17,22/07/2021 13:55,27450,457.5,7.625,brood,04/07/2021,L,22/07/2021,51
431,6207518,6207540,2021,C6,C6_87,C6_bird2,Male,1627084950,1627107150,24/07/2021 02:02,24/07/2021 08:12,22200,370,6.166666667,brood,04/07/2021,L,24/07/2021,53
432,6207518,6207540,2021,C6,C6_55,C6_bird2,Male,1626402450,1626416250,16/07/2021 04:27,16/07/2021 08:17,13800,230,3.833333333,brood,04/07/2021,L,16/07/2021,45
433,6207518,6207540,2021,C6,C6_47,C6_bird2,Male,1626235050,1626243600,14/07/2021 05:57,14/07/2021 08:20,8550,142.5,2.375,brood,04/07/2021,L,14/07/2021,43
